Peer,vendor,KPI,value
All products,Phocas,Product satisfaction,9.495898161
All products,Phocas,Customer satisfaction,9.61328296
All products,Phocas,Self-service,9.65
All products,Phocas,Flexibility,8.342278424
All products,Phocas,Ease of use,10
All products,Phocas,Sales experience,9.622230859
All products,Phocas,Data volume,1.182445141
All products,Phocas,Query performance,5.457674073
All products,Phocas,Performance satisfaction,6.019230769
All products,Phocas,Customer experience,7.695380068
All products,Phocas,Cloud BI,5.32
All products,Phocas,Mobile BI,9.265861027
All products,Phocas,Visual design standards,1.407407407
All products,Phocas,Location intelligence,2.666666667
All products,Phocas,Visual analysis,10
All products,Phocas,Innovation,5.73198702
All products,Phocas,Considered for purchase,1.07996446
All products,Phocas,Competitive win rate,7.009771987
All products,Phocas,Competitiveness,4.637848976
All products,Pyramid Analytics,Business benefits,7.152579349
All products,Pyramid Analytics,Project success,8.512
All products,Pyramid Analytics,Project length,6.64576144
All products,Pyramid Analytics,Business value,7.521249915
All products,Pyramid Analytics,Price-to-value,9.425047438
All products,Pyramid Analytics,Recommendation,7.860941828
All products,Pyramid Analytics,Vendor support,8.969281055
All products,Pyramid Analytics,Implementer support,8.353622022
All products,Pyramid Analytics,Product satisfaction,8.424681754
All products,Pyramid Analytics,Customer satisfaction,8.523476004
All products,Pyramid Analytics,Self-service,8.732758621
All products,Pyramid Analytics,Flexibility,5.383766792
All products,Pyramid Analytics,Ease of use,8.490740671
All products,Pyramid Analytics,Sales experience,9.46482705
All products,Pyramid Analytics,Data volume,5.485893417
All products,Pyramid Analytics,Query performance,9.691119514
All products,Pyramid Analytics,Performance satisfaction,8.972704715
All products,Pyramid Analytics,Customer experience,7.972101893
All products,Pyramid Analytics,Cloud BI,3
All products,Pyramid Analytics,Mobile BI,5.350453172
All products,Pyramid Analytics,Operational BI,6.118906064
All products,Pyramid Analytics,Visual design standards,5.857142857
All products,Pyramid Analytics,Location intelligence,10
All products,Pyramid Analytics,Visual analysis,9.243243243
All products,Pyramid Analytics,Data preparation,3.712328767
All products,Pyramid Analytics,Embedded BI,3.312937063
All products,Pyramid Analytics,Innovation,6.183153443
All products,Pyramid Analytics,Considered for purchase,1.879609063
All products,Pyramid Analytics,Competitive win rate,3.093997208
All products,Pyramid Analytics,Competitiveness,2.60824195
All products,Qlik Sense,Business benefits,7.407935177
All products,Qlik Sense,Project success,7.250983051
All products,Qlik Sense,Project length,5.219246191
All products,Qlik Sense,Business value,6.990836304
All products,Qlik Sense,Price-to-value,6.144566301
All products,Qlik Sense,Recommendation,7.688088643
All products,Qlik Sense,Vendor support,6.526513405
All products,Qlik Sense,Implementer support,5.79524122
All products,Qlik Sense,Product satisfaction,3.782743989
All products,Qlik Sense,Customer satisfaction,6.113136415
All products,Qlik Sense,Self-service,7.9
All products,Qlik Sense,Flexibility,6.452892089
All products,Qlik Sense,Ease of use,7.047206362
All products,Qlik Sense,Sales experience,6.414691022
All products,Qlik Sense,Data volume,1.642063266
All products,Qlik Sense,Query performance,7.522319494
All products,Qlik Sense,Performance satisfaction,8.955863808
All products,Qlik Sense,Customer experience,7.011872135
All products,Qlik Sense,Cloud BI,3.482758621
All products,Qlik Sense,Mobile BI,7.17543141
All products,Qlik Sense,Operational BI,5.209274673
All products,Qlik Sense,Visual design standards,4.794871795
All products,Qlik Sense,Location intelligence,7.785714286
All products,Qlik Sense,Visual analysis,9.756756757
All products,Qlik Sense,Data preparation,5.243185512
All products,Qlik Sense,Embedded BI,5.389060092
All products,Qlik Sense,Innovation,6.104631643
All products,Qlik Sense,Considered for purchase,8.116836961
All products,Qlik Sense,Competitive win rate,2.965173782
All products,Qlik Sense,Competitiveness,5.025839054
All products,QlikView,Business benefits,6.654475688
All products,QlikView,Project success,6.385558974
All products,QlikView,Project length,6.258842618
All products,QlikView,Business value,6.498897938
All products,QlikView,Price-to-value,5.341736695
All products,QlikView,Recommendation,6.813019391
All products,QlikView,Vendor support,6.011589981
All products,QlikView,Implementer support,5.133004798
All products,QlikView,Product satisfaction,3.389607963
All products,QlikView,Customer satisfaction,5.44366182
All products,QlikView,Self-service,5.138888889
All products,QlikView,Flexibility,6.433415166
All products,QlikView,Ease of use,5.189969188
All products,QlikView,Sales experience,6.474154683
All products,QlikView,Data volume,1.724137931
All products,QlikView,Query performance,6.653040229
All products,QlikView,Performance satisfaction,5.679165056
All products,QlikView,Customer experience,5.568539552
All products,QlikView,Cloud BI,3.315789474
All products,QlikView,Mobile BI,4.685472219
All products,QlikView,Operational BI,4.011183597
All products,QlikView,Visual design standards,6.396449704
All products,QlikView,Location intelligence,6.347593583
All products,QlikView,Visual analysis,7.831512363
All products,QlikView,Data preparation,3.292765411
All products,QlikView,Innovation,5.125823764
All products,QlikView,Considered for purchase,9.236499334
All products,QlikView,Competitive win rate,2.67256049
All products,QlikView,Competitiveness,5.298136028
All products,sales-i,Business benefits,3.769579923
All products,sales-i,Project success,5.20275
All products,sales-i,Project length,8.744186047
All products,sales-i,Business value,5.076404302
All products,sales-i,Price-to-value,7.666666667
All products,sales-i,Recommendation,7.311878768
All products,sales-i,Vendor support,7.693496067
All products,sales-i,Implementer support,6.298293625
All products,sales-i,Product satisfaction,9.243847242
All products,sales-i,Customer satisfaction,7.503211428
All products,sales-i,Self-service,4.75
All products,sales-i,Flexibility,5.085467874
All products,sales-i,Ease of use,6.000017518
All products,sales-i,Sales experience,8.62534007
All products,sales-i,Data volume,1.287774295
All products,sales-i,Query performance,4.576943406
All products,sales-i,Performance satisfaction,8.06993007
All products,sales-i,Customer experience,5.479521427
All products,sales-i,Cloud BI,8.5
All products,sales-i,Mobile BI,10
All products,sales-i,Operational BI,7.889655172
All products,sales-i,Visual design standards,1.820512821
All products,sales-i,Location intelligence,8.058823529
All products,sales-i,Visual analysis,7.965601966
All products,sales-i,Embedded BI,10
All products,sales-i,Innovation,7.74779907
All products,sales-i,Considered for purchase,1
All products,SAP Analytics Cloud,Business benefits,7.387715947
All products,SAP Analytics Cloud,Project success,8.334857143
All products,SAP Analytics Cloud,Project length,7.001744186
All products,SAP Analytics Cloud,Business value,7.639101052
All products,SAP Analytics Cloud,Price-to-value,8.864450128
All products,SAP Analytics Cloud,Recommendation,7.585787778
All products,SAP Analytics Cloud,Vendor support,8.766100483
All products,SAP Analytics Cloud,Implementer support,6.698682274
All products,SAP Analytics Cloud,Product satisfaction,3.138613861
All products,SAP Analytics Cloud,Customer satisfaction,7.032644925
All products,SAP Analytics Cloud,Self-service,8.6875
All products,SAP Analytics Cloud,Flexibility,7.485874225
All products,SAP Analytics Cloud,Ease of use,4.960382725
All products,SAP Analytics Cloud,Sales experience,7.597624368
All products,SAP Analytics Cloud,Data volume,8.194357367
All products,SAP Analytics Cloud,Query performance,6.696525273
All products,SAP Analytics Cloud,Performance satisfaction,5.355769231
All products,SAP Analytics Cloud,Customer experience,7.024104205
All products,SAP Analytics Cloud,Cloud BI,10
All products,SAP Analytics Cloud,Mobile BI,8.409365559
All products,SAP Analytics Cloud,Visual design standards,9.613333333
All products,SAP Analytics Cloud,Location intelligence,8.659574468
All products,SAP Analytics Cloud,Visual analysis,7.385135135
All products,SAP Analytics Cloud,Data preparation,2.673564558
All products,SAP Analytics Cloud,Innovation,7.790162176
All products,SAP Analytics Cloud,Considered for purchase,3.223011995
All products,SAP Analytics Cloud,Competitive win rate,3.632650437
All products,SAP Analytics Cloud,Competitiveness,3.46879506
All products,SAP BO Analysis,Business benefits,2.034124991
All products,SAP BO Analysis,Project success,4.213333333
All products,SAP BO Analysis,Project length,4.429568106
All products,SAP BO Analysis,Business value,3.159768291
All products,SAP BO Analysis,Price-to-value,2.739130435
All products,SAP BO Analysis,Recommendation,3.684435128
All products,SAP BO Analysis,Vendor support,4.279922697
All products,SAP BO Analysis,Implementer support,4.458123573
All products,SAP BO Analysis,Product satisfaction,1.938371388
All products,SAP BO Analysis,Customer satisfaction,3.528543762
All products,SAP BO Analysis,Self-service,7.236842105
All products,SAP BO Analysis,Flexibility,1.721039945
All products,SAP BO Analysis,Ease of use,2.566504388
All products,SAP BO Analysis,Sales experience,4.397683638
All products,SAP BO Analysis,Data volume,7.592476489
All products,SAP BO Analysis,Query performance,4.419485168
All products,SAP BO Analysis,Performance satisfaction,3.009380863
All products,SAP BO Analysis,Customer experience,4.203896222
All products,SAP BO Analysis,Cloud BI,2.938461538
All products,SAP BO Analysis,Mobile BI,1.646688985
All products,SAP BO Analysis,Visual design standards,4.816425121
All products,SAP BO Analysis,Location intelligence,2.081081081
All products,SAP BO Analysis,Visual analysis,3.151767152
All products,SAP BO Analysis,Innovation,2.926884775
All products,SAP BO Analysis,Considered for purchase,5.541981342
All products,SAP BO Analysis,Competitive win rate,4.830398944
All products,SAP BO Analysis,Competitiveness,5.115031903
All products,SAP BO BI,Business benefits,1.968910279
All products,SAP BO BI,Project success,2.322122449
All products,SAP BO BI,Project length,3.293470483
All products,SAP BO BI,Business value,2.307407703
All products,SAP BO BI,Price-to-value,2.235294118
All products,SAP BO BI,Recommendation,3.314501063
All products,SAP BO BI,Vendor support,2.302190712
All products,SAP BO BI,Implementer support,3.172408242
All products,SAP BO BI,Product satisfaction,1.234858478
All products,SAP BO BI,Customer satisfaction,2.583784544
All products,SAP BO BI,Self-service,7.865384615
All products,SAP BO BI,Flexibility,1.899447547
All products,SAP BO BI,Ease of use,3.330214913
All products,SAP BO BI,Sales experience,2.638303899
All products,SAP BO BI,Data volume,8.435109718
All products,SAP BO BI,Query performance,2.147557706
All products,SAP BO BI,Performance satisfaction,2.525902669
All products,SAP BO BI,Customer experience,4.026804334
All products,SAP BO BI,Cloud BI,2.975609756
